ID,Date,Amount
21802,20160318,37.84
21825,20160318,22.74
21825,20170518,9.49
21828,20160318,21.54
21828,20160324,21.54
21828,20160502,22.54
21828,20160709,14.37
21828,20160709,10.77
21828,20160715,9.98
21828,20160725,13.97
21850,20160318,14.37
21850,20161022,12.99
21853,20160318,11.77
21853,20160516,14.37
21853,20161211,15.99
21853,20161211,8.99
21853,20170111,24.99
21862,20160318,21.97
21864,20160318,13.97
21864,20160328,15.36
21879,20160318,16.75
21883,20160318,21.54
21883,20160412,19.54
21883,20161003,29.97
21883,20161121,51.97
21883,20161203,42.48
21899,20160318,10.77
21912,20160318,29.92
21912,20170309,25.37
21921,20160318,26.99
21921,20160605,29.6
21921,20170625,20.99
21929,20160318,49.99
21939,20160318,9.77
21939,20160324,12.97
21939,20160418,9.77
21939,20160513,14.96
21939,20161224,13.99
21943,20160318,15.36
3442,20160319,119.36
3442,20160322,13.97
3442,20160810,95.2
3442,20161007,118.45
3442,20161101,101.94
3442,20161107,12.99
15712,20160319,38.77
15712,20161111,58.46
21948,20160319,38.51
21960,20160319,16.36
21962,20160319,27.34
21962,20160322,42.13
21962,20160615,82.33
21962,20170412,13.49
21962,20170507,30.48
21969,20160319,44.13
21969,20160803,26.33
21976,20160319,74.07
21996,20160319,43.08
21996,20161104,27.99
22012,20160319,9.98
22025,20160319,9.99
22033,20160319,14.79
22033,20160320,14.79
22037,20160319,8.77
22044,20160319,96.97
22044,20160402,51.87
22044,20160915,67.45
22050,20160319,12.49
22050,20161008,15.48
22065,20160319,18.99
22077,20160319,11.97
22095,20160319,13.97
22097,20160319,6.79
22097,20160611,11.78
22097,20160901,12.25
22109,20160319,15.76
22119,20160319,5.78
22120,20160319,28.98
22120,20160510,9.98
22120,20170605,25.16
22133,20160319,30.15
22143,20160319,56.97
22143,20160831,37.95
22144,20160319,59.45
22144,20160727,100.59
22144,20160906,75.2
22144,20170129,110.93
22146,20160319,12.49
22163,20160319,11.77
22163,20170418,19.52
22165,20160319,99.54
22165,20160331,100.37
22198,20160319,15.36
19295,20160320,10.77
19295,20160429,26.95
19295,20160512,14.96
19295,20170209,42.06
22212,20160320,23.54
22212,20161127,10.98
22226,20160320,24.34
22234,20160320,14.99
22234,20160608,11.77
22234,20160821,18.54
22234,20160916,24.98
22234,20161022,29.49
22243,20160320,15.36
22254,20160320,14.37
22271,20160320,24.98
22271,20170308,11.98
22286,20160320,15.36
22286,20160818,5.96
22292,20160320,27.94
22303,20160320,37.98
22317,20160320,12.97
22320,20160320,14.96
22320,20160626,11.77
22334,20160320,12.49
22355,20160320,55.66
22355,20160325,14.96
22355,20160404,9.77
22355,20160411,23.54
22355,20160414,6.77
22355,20160423,8.97
22355,20160426,24.36
22355,20160426,13.77
22355,20160607,12.77
22355,20160906,15.36
22355,20160913,11.99
22355,20161021,12.99
22355,20161101,9.99
22355,20161122,13.99
22355,20161126,26.98
22355,20161126,9.99
22355,20161215,37.47
22355,20170201,12.99
22355,20170212,12.49
22355,20170308,11.99
22355,20170309,9.49
22355,20170312,37.47
22355,20170403,11.88
22355,20170610,10.99
22356,20160320,70.66
22356,20160522,214.7
22356,20160618,14.96
22356,20160808,147.15
22356,20161003,188.37
22356,20161014,15.49
22356,20170227,263.6
22356,20170317,103.99
22357,20160320,73.22
22357,20161005,12.99
22357,20170313,28.47
22370,20160320,4.79
22382,20160320,69.97
22402,20160320,21.54
22416,20160320,11.97
22434,20160320,15.36
22434,20161130,17.48
18046,20160321,28.34
18046,20160613,38.9
18046,20160806,30.92
18046,20160807,15.36
18046,20170223,77.93
18046,20170224,27.47
18046,20170224,14.49
18046,20170226,25.48
18046,20170227,44.97
18046,20170323,30.98
18046,20170422,47.96
18046,20170430,11.49
22449,20160321,14.79
22465,20160321,12.76
22471,20160321,36.91
22471,20160728,35.91
22471,20160922,46.96
22485,20160321,13.97
22486,20160321,27.76
22486,20160928,38.97
22493,20160321,14.37
22493,20160818,71.5
22493,20170603,28.98
22493,20170611,12.49
22511,20160321,43.3
22511,20160514,39.98
22520,20160321,68.24
22535,20160321,28.13
22535,20170129,32.48
22548,20160321,14.96
22549,20160321,41.31
22549,20160331,41.31
22549,20160505,49.91
22549,20161029,36.47
22549,20161106,39.47
22549,20161110,35.97
22549,20170319,44.97
22549,20170427,38.97
22549,20170623,43.97
22550,20160321,16.36
22550,20160404,11.77
22550,20160409,15.96
22550,20160513,61.24
22550,20160530,29.92
22550,20160601,25.73
22550,20160930,41.97
22550,20170310,28.84
22566,20160321,30.72
22579,20160321,51.1
22593,20160321,13.97
22608,20160321,11.77
22623,20160321,19.99
22636,20160321,47.28
10961,20160322,112.2
21035,20160322,44.3
21035,20170211,34.47
21574,20160322,33.37
22291,20160322,57.74
22291,20160529,18.76
22503,20160322,15.76
22648,20160322,28.73
22648,20160322,13.77
22648,20160322,13.77
22648,20160322,16.36
22648,20160520,13.77
22656,20160322,58.71
22656,20161202,32.48
22656,20170206,84.87
22659,20160322,47.48
22659,20160417,61.24
22659,20170415,14.87
22673,20160322,13.97
22690,20160322,15.76
22715,20160322,44.13
22728,20160322,14.96
22728,20160322,13.97
22728,20160322,14.96
22728,20160322,14.79
22728,20160322,13.77
22738,20160322,43.11
22744,20160322,28.34
22744,20160524,95.95
22744,20161223,30.98
22754,20160322,55.48
22754,20160503,73.25
22754,20160612,67.77
22754,20160621,79.21
22754,20160830,99.2
22754,20161020,65.95
22754,20161116,53.46
22754,20170115,12.99
22754,20170329,74.95
22754,20170329,12.99
22754,20170331,98.57
22754,20170331,14.99
22754,20170422,54.35
22754,20170518,72.94
22754,20170613,49.96
22754,20170621,38.47
22761,20160322,36.76
22775,20160322,44.29
22775,20161110,13.99
22775,20161205,23.47
22775,20161213,38.97
22775,20161217,37.47
22784,20160322,10.77
22784,20160322,11.77
22784,20160812,127.09
22784,20160927,12.99
22784,20160927,14.49
22791,20160322,13.97
22791,20161212,9.49
22791,20170107,13.99
22791,20170524,39.46
22791,20170613,11.49
22807,20160322,11.77
22819,20160322,49.68
22819,20170301,74.53
22835,20160322,19.99
22853,20160322,12.9
22867,20160322,24.99
22867,20160714,14.96
22875,20160323,34.77
22894,20160323,21.76
22911,20160323,11.77
22922,20160323,60.19
22922,20160426,26.99
22926,20160323,29.73
22937,20160323,26.77
22937,20161218,48.98
22937,20161221,32.48
22937,20161223,19.48
22937,20170106,42.48
22937,20170119,45.49
22937,20170125,123.46
22937,20170201,64.49
22937,20170214,45.49
22937,20170408,45.49
22956,20160323,44.73
22967,20160323,28.73
22967,20160825,45.29
22972,20160323,28.47
22975,20160323,33.72
22975,20160615,18.77
22975,20160815,40.53
22975,20161009,26.48
22975,20161212,22.49
22975,20170129,22.98
22975,20170208,47.47
22975,20170301,23.99
22975,20170506,32.27
22975,20170617,15.99
22983,20160323,11.77
22986,20160323,29.14
22986,20160328,14.37
22995,20160323,7.78
23011,20160323,14.37
23024,20160323,36.9
23024,20160330,57.09
23024,20160404,11.77
23024,20160420,49.48
23024,20160503,59.16
23024,20160521,30.32
23024,20160624,42.92
23027,20160323,19.77
23049,20160323,35.91
23049,20161202,27.98
23062,20160323,41.31
23078,20160323,14.99
23087,20160323,27.13
23087,20160712,29.33
23092,20160323,13.97
23106,20160323,11.77
23111,20160323,33.72
23111,20160406,14.37
23111,20160709,29.92
23111,20170118,12.99
23111,20170614,39.86
23114,20160323,20.76
23114,20160418,22.74
23114,20160430,40.48
23114,20160520,87.04
23114,20160619,15.36
23114,20160708,27.43
23114,20160818,14.96
23114,20161016,11.99
23114,20161027,16.99
23114,20170206,36.4
23114,20170206,16.48
23114,20170218,48.97
6497,20160324,20.76
6497,20161016,18.98
6497,20170126,2.99
12083,20160324,45.11
12083,20160617,25.34
18028,20160324,35.95
18985,20160324,29.99
19886,20160324,39.37
23123,20160324,15.99
23136,20160324,26.73
23136,20160616,36.74
23136,20160804,39.99
23136,20170314,39.45
23140,20160324,14.96
23147,20160324,14.37
23147,20160403,26.94
23147,20160412,30.72
23147,20160523,44.69
23147,20160620,41.5
23147,20160803,56.7
23147,20160818,11.77
23147,20160904,57.66
23147,20170206,42.47
23147,20170611,44.47
23160,20160324,13.38
23163,20160324,17.9
23163,20160911,27.98
23163,20161020,7.49
23163,20161129,11.49
23163,20161129,17.49
23164,20160324,41.1
23164,20160430,41.1
23164,20160521,39.71
23164,20161216,24.48
23168,20160324,11.77
23168,20160506,14.96
23168,20170121,11.88
23175,20160324,53.96
23175,20160404,28.93
23177,20160324,31.92
23177,20160327,15.96
23177,20170402,68.96
23181,20160324,27.28
23202,20160324,38.33
23204,20160324,11.77
23204,20160921,12.49
23204,20161109,12.49
23204,20170119,12.49
23204,20170207,12.49
23204,20170330,36.94
23204,20170628,33.99
23205,20160324,14.37
23205,20160422,26.14
23205,20160520,11.77
23205,20160601,39.96
23205,20160602,11.77
23205,20160728,13.77
23215,20160324,59.25
23223,20160324,34.31
23223,20160518,50.87
23231,20160324,15.96
23231,20170602,14.99
23243,20160324,37.5
23245,20160324,19.97
23245,20160426,37.73
23245,20160625,9.58
23245,20170616,26.87
23245,20170623,13.98
23261,20160324,12.77
23277,20160324,41.91
23291,20160324,29.99
23291,20170122,29.49
23303,20160324,33.14
23316,20160324,13.99
23328,20160324,23.99
23330,20160324,21.7
23330,20160411,22.99
23343,20160324,18.74
23355,20160324,63.84
21871,20160325,19.98
21871,20160822,34.97
22180,20160325,11.77
23373,20160325,29.92
23373,20160629,15.36
23373,20161022,28.98
23373,20161031,17.49
23373,20170114,12.99
23373,20170114,12.99
23373,20170304,11.88
23373,20170518,20.27
23378,20160325,27.94
23379,20160325,173.19
23379,20160422,227.24
23379,20160516,131.28
23379,20160526,118.09
23379,20160610,125.5
23379,20160624,132.67
23385,20160325,37.5
23385,20160815,68.63
23385,20170309,88.13
23398,20160325,163.38
23408,20160325,43.68
23408,20160412,32.91
23414,20160325,11.77
23414,20160401,14.96
23414,20160512,28.74
23414,20161107,27.48
23414,20161227,5.49
23418,20160325,27.94
23432,20160325,12.49
23437,20160325,19.99
23437,20160615,21
23439,20160325,44.52
23439,20160508,44.89
23439,20160726,42.71
23439,20161012,28.98
23439,20170125,39.47
23439,20170225,26.36
23439,20170310,44.56
23448,20160325,15.36
23463,20160325,65.47
23463,20160508,52.69
23463,20161105,13.99
23463,20161223,13.49
23465,20160325,31.92
23465,20170302,61.93
23465,20170427,44.47
23466,20160325,30.67
23466,20160325,11.77
23466,20160512,11.77
23466,20160617,18.7
23466,20170212,13.49
23466,20170324,11.49
23466,20170524,9.49
23482,20160325,11.77
23485,20160325,56.97
23485,20160517,11.77
23485,20170516,9.99
23498,20160325,60.66
23498,20160404,50.28
23498,20160602,14.99
23498,20161109,53.46
23498,20161230,51.96
23498,20170224,58.45
23498,20170523,11.49
23500,20160325,13.97
23500,20160507,15.36
23500,20160509,14.37
23500,20160529,14.37
23500,20160625,14.37
23500,20160705,15.36
23500,20160719,26.73
23500,20160910,13.99
23500,20161010,14.99
23500,20170204,12.99
23506,20160325,14.37
23506,20160529,13.97
23507,20160325,43.74
23507,20160812,15.36
23507,20160825,21.75
23507,20161013,18.48
23507,20161215,66.96
23509,20160325,14.37
23523,20160325,13.97
23523,20170222,14.49
23537,20160325,29.92
23537,20170202,13.57
23537,20170330,25.98
23551,20160325,39.99
23551,20160619,12.99
23551,20160808,102.36
23551,20160815,85.75
23551,20160904,11.77
23551,20160911,11.77
23554,20160325,11.77
23554,20170201,24.6
23556,20160325,11.77
23556,20160610,26.73
23556,20160719,29.33
23556,20160726,45.74
23556,20160927,31.47
23556,20170103,28.98
23556,20170607,28.98
23569,20160325,25.74
